artist,track,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Ski Mask The Slump God,Faucet Failure,"['miami hip hop', 'rap', 'trap music']",0.935,0.552,10,-9.373,0,0.335,0.111,0,0.0952,0.615,99.993,audio_features,1ThmUihH9dF8EV08ku5AXN,spotify:track:1ThmUihH9dF8EV08ku5AXN,https://api.spotify.com/v1/tracks/1ThmUihH9dF8EV08ku5AXN,https://api.spotify.com/v1/audio-analysis/1ThmUihH9dF8EV08ku5AXN,145627,4
Jason Aldean,Girl Like You,"['contemporary country', 'country', 'country road']",0.543,0.88,3,-4.204,0,0.0365,0.035,0.000227,0.304,0.483,144.057,audio_features,7K0lR5Ngf5jkOWt1g6ut6l,spotify:track:7K0lR5Ngf5jkOWt1g6ut6l,https://api.spotify.com/v1/tracks/7K0lR5Ngf5jkOWt1g6ut6l,https://api.spotify.com/v1/audio-analysis/7K0lR5Ngf5jkOWt1g6ut6l,193067,4
Lil Baby,Pure Cocaine,"['atl hip hop', 'atl trap', 'rap', 'trap music']",0.964,0.487,10,-6.071,0,0.421,0.00127,6.57e-06,0.115,0.107,127.05,audio_features,577YBGuskWkVDCxZrLRB4v,spotify:track:577YBGuskWkVDCxZrLRB4v,https://api.spotify.com/v1/tracks/577YBGuskWkVDCxZrLRB4v,https://api.spotify.com/v1/audio-analysis/577YBGuskWkVDCxZrLRB4v,154024,4
Ariana Grande,7 rings,"['dance pop', 'pop', 'post-teen pop']",0.778,0.317,1,-10.732,0,0.334,0.592,0,0.0881,0.327,140.048,audio_features,6ocbgoVGwYJhOv1GgI9NsF,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,https://api.spotify.com/v1/tracks/6ocbgoVGwYJhOv1GgI9NsF,https://api.spotify.com/v1/audio-analysis/6ocbgoVGwYJhOv1GgI9NsF,178627,4
Blueface,Thotiana,"['cali rap', 'trap music']",0.906,0.382,10,-12.89,0,0.269,0.18,0,0.113,0.391,104.025,audio_features,3oh6SCCeLuXhFpEyepla6G,spotify:track:3oh6SCCeLuXhFpEyepla6G,https://api.spotify.com/v1/tracks/3oh6SCCeLuXhFpEyepla6G,https://api.spotify.com/v1/audio-analysis/3oh6SCCeLuXhFpEyepla6G,129264,4
Lady Gaga,Shallow,"['dance pop', 'pop']",0.572,0.385,7,-6.362,1,0.0308,0.371,0,0.231,0.323,95.799,audio_features,2VxeLyX666F8uXCJ0dZF8B,spotify:track:2VxeLyX666F8uXCJ0dZF8B,https://api.spotify.com/v1/tracks/2VxeLyX666F8uXCJ0dZF8B,https://api.spotify.com/v1/audio-analysis/2VxeLyX666F8uXCJ0dZF8B,215733,4
Meek Mill,Going Bad (feat. Drake),"['hip hop', 'philly rap', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.889,0.496,4,-6.365,0,0.0905,0.259,0,0.252,0.544,86.003,audio_features,2IRZnDFmlqMuOrYOLnZZyc,spotify:track:2IRZnDFmlqMuOrYOLnZZyc,https://api.spotify.com/v1/tracks/2IRZnDFmlqMuOrYOLnZZyc,https://api.spotify.com/v1/audio-analysis/2IRZnDFmlqMuOrYOLnZZyc,180522,4
Panic! At The Disco,High Hopes,"['emo', 'modern rock', 'pop punk']",0.579,0.904,5,-2.729,1,0.0618,0.193,0,0.064,0.681,82.014,audio_features,1rqqCSm0Qe4I9rUvWncaom,spotify:track:1rqqCSm0Qe4I9rUvWncaom,https://api.spotify.com/v1/tracks/1rqqCSm0Qe4I9rUvWncaom,https://api.spotify.com/v1/audio-analysis/1rqqCSm0Qe4I9rUvWncaom,190947,4
Ariana Grande,"break up with your girlfriend, i'm bored","['dance pop', 'pop', 'post-teen pop']",0.726,0.554,5,-5.29,0,0.0917,0.0421,0,0.106,0.335,169.999,audio_features,4kV4N9D1iKVxx1KLvtTpjS,spotify:track:4kV4N9D1iKVxx1KLvtTpjS,https://api.spotify.com/v1/tracks/4kV4N9D1iKVxx1KLvtTpjS,https://api.spotify.com/v1/audio-analysis/4kV4N9D1iKVxx1KLvtTpjS,190440,4
Khalid,Better,['pop'],0.692,0.552,0,-9.543,0,0.0497,0.0503,0.165,0.136,0.15,98.028,audio_features,339Y993TrFyWyO438be0RY,spotify:track:339Y993TrFyWyO438be0RY,https://api.spotify.com/v1/tracks/339Y993TrFyWyO438be0RY,https://api.spotify.com/v1/audio-analysis/339Y993TrFyWyO438be0RY,229400,4
Travis Scott,SICKO MODE,"['pop', 'pop rap', 'rap', 'trap music']",0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,audio_features,2xLMifQCjDGFmkHkpNLD9h,spotify:track:2xLMifQCjDGFmkHkpNLD9h,https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h,https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h,312820,4
YNW Melly,Murder On My Mind,"['rap', 'trap music']",0.759,0.73,0,-7.985,0,0.0516,0.145,3.06e-06,0.11,0.74,115.007,audio_features,7eBqSVxrzQZtK2mmgRG6lC,spotify:track:7eBqSVxrzQZtK2mmgRG6lC,https://api.spotify.com/v1/tracks/7eBqSVxrzQZtK2mmgRG6lC,https://api.spotify.com/v1/audio-analysis/7eBqSVxrzQZtK2mmgRG6lC,268434,4
Ariana Grande,"thank u, next","['dance pop', 'pop', 'post-teen pop']",0.717,0.653,1,-5.634,1,0.0658,0.229,0,0.101,0.412,106.966,audio_features,3e9HZxeyfWwjeyPAMmWSSQ,spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,https://api.spotify.com/v1/tracks/3e9HZxeyfWwjeyPAMmWSSQ,https://api.spotify.com/v1/audio-analysis/3e9HZxeyfWwjeyPAMmWSSQ,207320,4
21 Savage,a lot,"['atl hip hop', 'rap', 'trap music']",0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,audio_features,3WXJOVqIyZKSkdLa82PF0L,spotify:track:3WXJOVqIyZKSkdLa82PF0L,https://api.spotify.com/v1/tracks/3WXJOVqIyZKSkdLa82PF0L,https://api.spotify.com/v1/audio-analysis/3WXJOVqIyZKSkdLa82PF0L,288624,4
Maroon 5,Girls Like You,['pop'],0.611,0.462,0,-7.054,1,0.0646,0.558,1.01e-06,0.131,0.377,59.635,audio_features,6OEHjJJvdkk1Ln0p0AZdyz,spotify:track:6OEHjJJvdkk1Ln0p0AZdyz,https://api.spotify.com/v1/tracks/6OEHjJJvdkk1Ln0p0AZdyz,https://api.spotify.com/v1/audio-analysis/6OEHjJJvdkk1Ln0p0AZdyz,215230,4
Dean Lewis,Be Alright,"['australian pop', 'pop']",0.551,0.537,11,-7.595,1,0.034,0.705,0,0.0802,0.493,126.421,audio_features,2H4gf1wLxvYreMj1jcaN0k,spotify:track:2H4gf1wLxvYreMj1jcaN0k,https://api.spotify.com/v1/tracks/2H4gf1wLxvYreMj1jcaN0k,https://api.spotify.com/v1/audio-analysis/2H4gf1wLxvYreMj1jcaN0k,196493,4
Luke Combs,Beautiful Crazy,"['contemporary country', 'country road']",0.552,0.402,11,-7.431,1,0.0262,0.676,0,0.0928,0.382,103.313,audio_features,2rxQMGVafnNaRaXlRMWPde,spotify:track:2rxQMGVafnNaRaXlRMWPde,https://api.spotify.com/v1/tracks/2rxQMGVafnNaRaXlRMWPde,https://api.spotify.com/v1/audio-analysis/2rxQMGVafnNaRaXlRMWPde,193200,4
Lil Baby,Drip Too Hard (Lil Baby & Gunna),"['atl hip hop', 'atl trap', 'rap', 'trap music']",0.896,0.671,1,-6.977,0,0.289,0.103,0,0.552,0.358,112.502,audio_features,78QR3Wp35dqAhFEc2qAGjE,spotify:track:78QR3Wp35dqAhFEc2qAGjE,https://api.spotify.com/v1/tracks/78QR3Wp35dqAhFEc2qAGjE,https://api.spotify.com/v1/audio-analysis/78QR3Wp35dqAhFEc2qAGjE,145543,4
Cardi B,Money Bag,"['pop', 'rap']",0.947,0.788,10,-6.138,0,0.124,0.107,0.000691,0.108,0.454,129.977,audio_features,1vBeIXlzbAieGoDqInav5j,spotify:track:1vBeIXlzbAieGoDqInav5j,https://api.spotify.com/v1/tracks/1vBeIXlzbAieGoDqInav5j,https://api.spotify.com/v1/audio-analysis/1vBeIXlzbAieGoDqInav5j,229005,4
Post Malone,Better Now,"['pop', 'rap']",0.68,0.563,10,-5.843,1,0.0454,0.354,0,0.136,0.374,145.028,audio_features,7dt6x5M1jzdTEt8oCbisTK,spotify:track:7dt6x5M1jzdTEt8oCbisTK,https://api.spotify.com/v1/tracks/7dt6x5M1jzdTEt8oCbisTK,https://api.spotify.com/v1/audio-analysis/7dt6x5M1jzdTEt8oCbisTK,231267,4
Lauren Daigle,You Say,"['ccm', 'christian music', 'worship']",0.486,0.632,5,-6.89,1,0.0344,0.682,0,0.0869,0.0791,147.892,audio_features,6Up545NUflOiXo8cEraH49,spotify:track:6Up545NUflOiXo8cEraH49,https://api.spotify.com/v1/tracks/6Up545NUflOiXo8cEraH49,https://api.spotify.com/v1/audio-analysis/6Up545NUflOiXo8cEraH49,274693,4
5 Seconds Of Summer,Youngblood - Live,"['boy band', 'dance pop', 'pop', 'post-teen pop']",0.521,0.946,6,-5.047,0,0.0714,0.000437,0,0.362,0.0715,120.0,audio_features,6NnrABRPQdGmWRssVFYTAA,spotify:track:6NnrABRPQdGmWRssVFYTAA,https://api.spotify.com/v1/tracks/6NnrABRPQdGmWRssVFYTAA,https://api.spotify.com/v1/audio-analysis/6NnrABRPQdGmWRssVFYTAA,390623,4
Pinkfong,Baby Shark,"[""children's music""]",0.825,0.828,8,-4.887,1,0.139,0.272,0,0.053,0.744,115.045,audio_features,571Jz87ytvwTv205mToeaG,spotify:track:571Jz87ytvwTv205mToeaG,https://api.spotify.com/v1/tracks/571Jz87ytvwTv205mToeaG,https://api.spotify.com/v1/audio-analysis/571Jz87ytvwTv205mToeaG,84156,4
Bad Bunny,Otra Noche en Miami,"['reggaeton', 'trap latino']",0.514,0.646,1,-8.833,1,0.275,0.197,2.3e-05,0.0958,0.297,88.661,audio_features,4vCAzANUWDE24URV6wQ4ra,spotify:track:4vCAzANUWDE24URV6wQ4ra,https://api.spotify.com/v1/tracks/4vCAzANUWDE24URV6wQ4ra,https://api.spotify.com/v1/audio-analysis/4vCAzANUWDE24URV6wQ4ra,233128,4
A Boogie Wit da Hoodie,Look Back At It,"['rap', 'trap music']",0.791,0.587,3,-5.075,0,0.0413,0.407,0,0.148,0.536,96.057,audio_features,3Ol2xnObFdKV9pmRD2t9x8,spotify:track:3Ol2xnObFdKV9pmRD2t9x8,https://api.spotify.com/v1/tracks/3Ol2xnObFdKV9pmRD2t9x8,https://api.spotify.com/v1/audio-analysis/3Ol2xnObFdKV9pmRD2t9x8,179449,4
Juice WRLD,Robbery,['chicago rap'],0.685,0.692,2,-5.122,1,0.0457,0.328,0,0.153,0.578,159.966,audio_features,6Hj9jySrnFppAI0sEMCZpJ,spotify:track:6Hj9jySrnFppAI0sEMCZpJ,https://api.spotify.com/v1/tracks/6Hj9jySrnFppAI0sEMCZpJ,https://api.spotify.com/v1/audio-analysis/6Hj9jySrnFppAI0sEMCZpJ,240051,5
Kodak Black,ZEZE (feat. Travis Scott & Offset),"['miami hip hop', 'rap', 'trap music']",0.861,0.603,8,-5.788,0,0.176,0.0521,0,0.0924,0.504,98.043,audio_features,0FZ4Dmg8jJJAPJnvBIzD9z,spotify:track:0FZ4Dmg8jJJAPJnvBIzD9z,https://api.spotify.com/v1/tracks/0FZ4Dmg8jJJAPJnvBIzD9z,https://api.spotify.com/v1/audio-analysis/0FZ4Dmg8jJJAPJnvBIzD9z,228760,4
Dan,Tequila,['contemporary country'],0.489,0.581,11,-5.731,1,0.0281,0.0312,0,0.132,0.494,86.016,audio_features,42fw0rxRO2xbesF6mJfd4Y,spotify:track:42fw0rxRO2xbesF6mJfd4Y,https://api.spotify.com/v1/tracks/42fw0rxRO2xbesF6mJfd4Y,https://api.spotify.com/v1/audio-analysis/42fw0rxRO2xbesF6mJfd4Y,196747,4
Khalid,Talk,['pop'],0.901,0.4,0,-8.575,1,0.126,0.051,0,0.0599,0.346,135.984,audio_features,6TqXcAFInzjp0bODyvrWEq,spotify:track:6TqXcAFInzjp0bODyvrWEq,https://api.spotify.com/v1/tracks/6TqXcAFInzjp0bODyvrWEq,https://api.spotify.com/v1/audio-analysis/6TqXcAFInzjp0bODyvrWEq,197573,4
Billie Eilish,bury a friend,['electropop'],0.888,0.395,8,-14.645,1,0.324,0.752,0.14,0.106,0.162,120.058,audio_features,4SSnFejRGlZikf02HLewEF,spotify:track:4SSnFejRGlZikf02HLewEF,https://api.spotify.com/v1/tracks/4SSnFejRGlZikf02HLewEF,https://api.spotify.com/v1/audio-analysis/4SSnFejRGlZikf02HLewEF,193143,4
YNW Melly,Mixed Personalities (feat. Kanye West),"['rap', 'trap music']",0.661,0.44,2,-9.104,1,0.0803,0.457,0,0.128,0.352,149.937,audio_features,6vWEAOUSxohKxhp0K1BsxL,spotify:track:6vWEAOUSxohKxhp0K1BsxL,https://api.spotify.com/v1/tracks/6vWEAOUSxohKxhp0K1BsxL,https://api.spotify.com/v1/audio-analysis/6vWEAOUSxohKxhp0K1BsxL,230400,4
City Girls,Act Up,"['pop', 'r&b', 'trap queen']",0.938,0.638,8,-4.713,1,0.189,0.0167,0,0.111,0.313,97.075,audio_features,3A2yGHWIzmGEIolwonU69h,spotify:track:3A2yGHWIzmGEIolwonU69h,https://api.spotify.com/v1/tracks/3A2yGHWIzmGEIolwonU69h,https://api.spotify.com/v1/audio-analysis/3A2yGHWIzmGEIolwonU69h,158332,4
A Boogie Wit da Hoodie,Swervin (feat. 6ix9ine),"['rap', 'trap music']",0.581,0.662,9,-5.239,1,0.303,0.0153,0,0.111,0.434,93.023,audio_features,1wJRveJZLSb1rjhnUHQiv6,spotify:track:1wJRveJZLSb1rjhnUHQiv6,https://api.spotify.com/v1/tracks/1wJRveJZLSb1rjhnUHQiv6,https://api.spotify.com/v1/audio-analysis/1wJRveJZLSb1rjhnUHQiv6,189487,4
Cardi ,I Like It,"['pop', 'rap']",0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,audio_features,58q2HKrzhC3ozto2nDdN4z,spotify:track:58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/tracks/58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/audio-analysis/58q2HKrzhC3ozto2nDdN4z,253390,4
Juice WRLD,Lucid Dreams,['chicago rap'],0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,audio_features,285pBltuF7vW8TeWk8hdRR,spotify:track:285pBltuF7vW8TeWk8hdRR,https://api.spotify.com/v1/tracks/285pBltuF7vW8TeWk8hdRR,https://api.spotify.com/v1/audio-analysis/285pBltuF7vW8TeWk8hdRR,239836,4
City Girls,Twerk (feat. Cardi B),"['pop', 'r&b', 'trap queen']",0.788,0.842,4,-4.006,0,0.142,0.121,0.00112,0.166,0.481,190.077,audio_features,0RRm4OS5ymfZryXBuj0G2m,spotify:track:0RRm4OS5ymfZryXBuj0G2m,https://api.spotify.com/v1/tracks/0RRm4OS5ymfZryXBuj0G2m,https://api.spotify.com/v1/audio-analysis/0RRm4OS5ymfZryXBuj0G2m,166476,4
Brett Young,Here Tonight,['contemporary country'],0.517,0.776,11,-5.271,1,0.0362,0.0144,0,0.113,0.448,96.002,audio_features,38nVuIj9mi5a8oopOJhSJk,spotify:track:38nVuIj9mi5a8oopOJhSJk,https://api.spotify.com/v1/tracks/38nVuIj9mi5a8oopOJhSJk,https://api.spotify.com/v1/audio-analysis/38nVuIj9mi5a8oopOJhSJk,216533,4
Chase Rice,Eyes On You,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",0.606,0.652,9,-6.982,1,0.0281,0.323,0,0.201,0.476,97.155,audio_features,2Q9nfMvAGL6soMAqBQ4x4q,spotify:track:2Q9nfMvAGL6soMAqBQ4x4q,https://api.spotify.com/v1/tracks/2Q9nfMvAGL6soMAqBQ4x4q,https://api.spotify.com/v1/audio-analysis/2Q9nfMvAGL6soMAqBQ4x4q,182493,4
Imagine Dragons,Bad Liar,"['modern rock', 'rock']",0.383,0.637,3,-6.993,1,0.0703,0.0722,0,0.368,0.0827,177.913,audio_features,2RSHsoi04658QL5xgQVov3,spotify:track:2RSHsoi04658QL5xgQVov3,https://api.spotify.com/v1/tracks/2RSHsoi04658QL5xgQVov3,https://api.spotify.com/v1/audio-analysis/2RSHsoi04658QL5xgQVov3,260773,4
Lil Baby,Close Friends (Lil Baby & Gunna),"['atl hip hop', 'atl trap', 'rap', 'trap music']",0.665,0.585,10,-5.077,0,0.366,0.044,0,0.0789,0.658,158.953,audio_features,5nzhL67GpF9szXWg5y509A,spotify:track:5nzhL67GpF9szXWg5y509A,https://api.spotify.com/v1/tracks/5nzhL67GpF9szXWg5y509A,https://api.spotify.com/v1/audio-analysis/5nzhL67GpF9szXWg5y509A,203881,4
Summer Walker,Girls Need Love,"['alternative r&b', 'deep pop r&b', 'indie r&b', 'pop', 'r&b', 'urban contemporary']",0.645,0.418,6,-10.065,0,0.29,0.558,0.0003,0.562,0.123,96.963,audio_features,644rGY6maSElnKVsAg1gJj,spotify:track:644rGY6maSElnKVsAg1gJj,https://api.spotify.com/v1/tracks/644rGY6maSElnKVsAg1gJj,https://api.spotify.com/v1/audio-analysis/644rGY6maSElnKVsAg1gJj,140760,4
Kane Brown,Good as You,"['contemporary country', 'country road']",0.634,0.516,8,-6.05,1,0.0373,0.4,0,0.142,0.769,153.831,audio_features,1D07CwYBPqu8NbQTdu9C1g,spotify:track:1D07CwYBPqu8NbQTdu9C1g,https://api.spotify.com/v1/tracks/1D07CwYBPqu8NbQTdu9C1g,https://api.spotify.com/v1/audio-analysis/1D07CwYBPqu8NbQTdu9C1g,192053,4
Kelsea Ballerini,Miss Me More,"['contemporary country', 'indonesian jazz', 'pop', 'post-teen pop']",0.643,0.72,2,-7.146,1,0.0527,0.014,0,0.0834,0.491,96.028,audio_features,5NfJGBAL9mgFPRQxKJmiX2,spotify:track:5NfJGBAL9mgFPRQxKJmiX2,https://api.spotify.com/v1/tracks/5NfJGBAL9mgFPRQxKJmiX2,https://api.spotify.com/v1/audio-analysis/5NfJGBAL9mgFPRQxKJmiX2,192840,4
Ella Mai,Shot Clock,"['dance pop', 'pop', 'r&b', 'uk contemporary r&b', 'urban contemporary']",0.512,0.512,4,-6.008,0,0.285,0.654,0,0.148,0.434,95.11,audio_features,2GlATHCDbLW7xq5BE0Bz5g,spotify:track:2GlATHCDbLW7xq5BE0Bz5g,https://api.spotify.com/v1/tracks/2GlATHCDbLW7xq5BE0Bz5g,https://api.spotify.com/v1/audio-analysis/2GlATHCDbLW7xq5BE0Bz5g,201609,1
Chris Stapleton,Millionaire,['contemporary country'],0.602,0.463,10,-9.666,1,0.0279,0.165,0.00968,0.0975,0.454,142.635,audio_features,68JS5SFTnW5Yv9Vzw81Jf0,spotify:track:68JS5SFTnW5Yv9Vzw81Jf0,https://api.spotify.com/v1/tracks/68JS5SFTnW5Yv9Vzw81Jf0,https://api.spotify.com/v1/audio-analysis/68JS5SFTnW5Yv9Vzw81Jf0,210133,4
Jake Owen,Down To The Honkytonk,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",0.623,0.828,3,-4.272,1,0.0565,0.162,0,0.0976,0.953,82.059,audio_features,5g0XcG0apQTlO3X8r38vGf,spotify:track:5g0XcG0apQTlO3X8r38vGf,https://api.spotify.com/v1/tracks/5g0XcG0apQTlO3X8r38vGf,https://api.spotify.com/v1/audio-analysis/5g0XcG0apQTlO3X8r38vGf,183140,4
Morgan Wallen,Whiskey Glasses,"['contemporary country', 'country road', 'deep talent show']",0.615,0.68,6,-4.582,1,0.0286,0.364,1.75e-06,0.115,0.702,149.992,audio_features,6foY66mWZN0pSRjZ408c00,spotify:track:6foY66mWZN0pSRjZ408c00,https://api.spotify.com/v1/tracks/6foY66mWZN0pSRjZ408c00,https://api.spotify.com/v1/audio-analysis/6foY66mWZN0pSRjZ408c00,234347,4
Michael Ray,One That Got Away,"['contemporary country', 'country pop', 'country road', 'modern country rock']",0.565,0.825,10,-4.245,1,0.0417,0.00303,0,0.0779,0.609,160.003,audio_features,2TLDilmv1UmRTfyb7f2Hrx,spotify:track:2TLDilmv1UmRTfyb7f2Hrx,https://api.spotify.com/v1/tracks/2TLDilmv1UmRTfyb7f2Hrx,https://api.spotify.com/v1/audio-analysis/2TLDilmv1UmRTfyb7f2Hrx,218733,4
Scotty McCreery,This Is It,"['contemporary country', 'country', 'country road', 'modern country rock']",0.557,0.511,8,-6.788,1,0.0291,0.254,0,0.099,0.602,156.042,audio_features,34DFpyq5NJJ79GnGbbJH3p,spotify:track:34DFpyq5NJJ79GnGbbJH3p,https://api.spotify.com/v1/tracks/34DFpyq5NJJ79GnGbbJH3p,https://api.spotify.com/v1/audio-analysis/34DFpyq5NJJ79GnGbbJH3p,230973,4
Lil Baby,Pure Cocaine,"['atl hip hop', 'atl trap', 'rap', 'trap music']",0.964,0.487,10,-6.071,0,0.421,0.00127,6.57e-06,0.115,0.107,127.05,audio_features,577YBGuskWkVDCxZrLRB4v,spotify:track:577YBGuskWkVDCxZrLRB4v,https://api.spotify.com/v1/tracks/577YBGuskWkVDCxZrLRB4v,https://api.spotify.com/v1/audio-analysis/577YBGuskWkVDCxZrLRB4v,154024,4
NAV,Price On My Head (feat. The Weeknd),"['canadian hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.768,0.574,6,-6.104,0,0.136,0.384,1.65e-05,0.336,0.278,74.949,audio_features,4hqOmrCCJKyiuwDexd8c2t,spotify:track:4hqOmrCCJKyiuwDexd8c2t,https://api.spotify.com/v1/tracks/4hqOmrCCJKyiuwDexd8c2t,https://api.spotify.com/v1/audio-analysis/4hqOmrCCJKyiuwDexd8c2t,217776,4
Khalid,Saturday Nights,['pop'],0.574,0.37,10,-10.803,1,0.0841,0.634,9.38e-05,0.0986,0.354,83.162,audio_features,1fHRzxbts9A8J1ergDe7Kz,spotify:track:1fHRzxbts9A8J1ergDe7Kz,https://api.spotify.com/v1/tracks/1fHRzxbts9A8J1ergDe7Kz,https://api.spotify.com/v1/audio-analysis/1fHRzxbts9A8J1ergDe7Kz,211627,4
Jason Aldean,Girl Like You,"['contemporary country', 'country', 'country road']",0.543,0.88,3,-4.204,0,0.0365,0.035,0.000227,0.304,0.483,144.057,audio_features,7K0lR5Ngf5jkOWt1g6ut6l,spotify:track:7K0lR5Ngf5jkOWt1g6ut6l,https://api.spotify.com/v1/tracks/7K0lR5Ngf5jkOWt1g6ut6l,https://api.spotify.com/v1/audio-analysis/7K0lR5Ngf5jkOWt1g6ut6l,193067,4
Maren Morris,GIRL,['contemporary country'],0.44,0.793,6,-3.95,1,0.0502,0.0677,0,0.0788,0.447,143.599,audio_features,3y5B5ebFMzEEFqCPOesAXR,spotify:track:3y5B5ebFMzEEFqCPOesAXR,https://api.spotify.com/v1/tracks/3y5B5ebFMzEEFqCPOesAXR,https://api.spotify.com/v1/audio-analysis/3y5B5ebFMzEEFqCPOesAXR,250653,4
Jordan Davis,Take It From Me,"['contemporary country', 'country pop']",0.592,0.891,10,-3.144,1,0.0512,0.0267,0,0.352,0.674,99.983,audio_features,3dCZm5HrG0jIXAHfNkg2H0,spotify:track:3dCZm5HrG0jIXAHfNkg2H0,https://api.spotify.com/v1/tracks/3dCZm5HrG0jIXAHfNkg2H0,https://api.spotify.com/v1/audio-analysis/3dCZm5HrG0jIXAHfNkg2H0,174255,4
Rich The Kid,Splashin,"['atl hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.942,0.382,10,-8.099,1,0.564,0.00192,0,0.092,0.379,100.017,audio_features,3KLo7ByvjCNyBrfz5DZ2mO,spotify:track:3KLo7ByvjCNyBrfz5DZ2mO,https://api.spotify.com/v1/tracks/3KLo7ByvjCNyBrfz5DZ2mO,https://api.spotify.com/v1/audio-analysis/3KLo7ByvjCNyBrfz5DZ2mO,177864,4
Jon Pardi,Night Shift,"['contemporary country', 'country', 'country road', 'modern country rock']",0.628,0.757,7,-3.561,1,0.0281,0.113,0,0.263,0.727,96.016,audio_features,0bPnT6i9H1p8Vd85GS6Z7I,spotify:track:0bPnT6i9H1p8Vd85GS6Z7I,https://api.spotify.com/v1/tracks/0bPnT6i9H1p8Vd85GS6Z7I,https://api.spotify.com/v1/audio-analysis/0bPnT6i9H1p8Vd85GS6Z7I,172253,4
Lil Skies,i,['trap music'],0.649,0.453,6,-7.28,1,0.085,0.627,0,0.116,0.431,99.183,audio_features,4ZT9FnbFu1PaBfV3itxiqT,spotify:track:4ZT9FnbFu1PaBfV3itxiqT,https://api.spotify.com/v1/tracks/4ZT9FnbFu1PaBfV3itxiqT,https://api.spotify.com/v1/audio-analysis/4ZT9FnbFu1PaBfV3itxiqT,181891,4
Lee Brice,Rumor,"['contemporary country', 'country', 'country road', 'modern country rock']",0.655,0.56,9,-6.857,1,0.0486,0.749,0,0.115,0.599,140.975,audio_features,56eGOeSsqdg3FLxdo83TwV,spotify:track:56eGOeSsqdg3FLxdo83TwV,https://api.spotify.com/v1/tracks/56eGOeSsqdg3FLxdo83TwV,https://api.spotify.com/v1/audio-analysis/56eGOeSsqdg3FLxdo83TwV,198440,4
Billie Eilish,wish you were gay,['electropop'],0.85,0.353,7,-10.267,1,0.334,0.389,6.68e-06,0.8,0.329,118.071,audio_features,3Fj47GNK2kUF0uaEDgXLaD,spotify:track:3Fj47GNK2kUF0uaEDgXLaD,https://api.spotify.com/v1/tracks/3Fj47GNK2kUF0uaEDgXLaD,https://api.spotify.com/v1/audio-analysis/3Fj47GNK2kUF0uaEDgXLaD,221543,4
Juice WRLD,Hear Me Calling,['chicago rap'],0.699,0.687,7,-3.997,0,0.106,0.308,3.63e-05,0.121,0.499,88.932,audio_features,13ZyrkCDmRz5xY3seuAWYk,spotify:track:13ZyrkCDmRz5xY3seuAWYk,https://api.spotify.com/v1/tracks/13ZyrkCDmRz5xY3seuAWYk,https://api.spotify.com/v1/audio-analysis/13ZyrkCDmRz5xY3seuAWYk,189977,4
Ski Mask The Slump God,Faucet Failure,"['miami hip hop', 'rap', 'trap music']",0.935,0.552,10,-9.373,0,0.335,0.111,0,0.0952,0.615,99.993,audio_features,1ThmUihH9dF8EV08ku5AXN,spotify:track:1ThmUihH9dF8EV08ku5AXN,https://api.spotify.com/v1/tracks/1ThmUihH9dF8EV08ku5AXN,https://api.spotify.com/v1/audio-analysis/1ThmUihH9dF8EV08ku5AXN,145627,4
Florida Georgia Line,Talk You Out Of It,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",0.651,0.708,4,-4.791,1,0.0376,0.582,0,0.0796,0.558,119.964,audio_features,4qQwGRtGT7l6ckQtdPEFd4,spotify:track:4qQwGRtGT7l6ckQtdPEFd4,https://api.spotify.com/v1/tracks/4qQwGRtGT7l6ckQtdPEFd4,https://api.spotify.com/v1/audio-analysis/4qQwGRtGT7l6ckQtdPEFd4,202920,4
NAV,Tap (feat. Meek Mill),"['canadian hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.901,0.676,2,-7.033,1,0.251,0.0646,0,0.0863,0.452,85.018,audio_features,5rU6kDNXZLXIinFezpbWbO,spotify:track:5rU6kDNXZLXIinFezpbWbO,https://api.spotify.com/v1/tracks/5rU6kDNXZLXIinFezpbWbO,https://api.spotify.com/v1/audio-analysis/5rU6kDNXZLXIinFezpbWbO,148278,4
